"","model_label","Model_Code","refLabel","refPercent","BpS_Name","Var1","Var2","Freq","BPS_CODE","ZONE","total_count","currentPercent"
"265","10910_15_Agriculture","10910_15","Agriculture",0,"Sonoran Mid-Elevation Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"266","10910_15_Developed","10910_15","Developed",0,"Sonoran Mid-Elevation Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"267","10910_15_Water","10910_15","Water",0,"Sonoran Mid-Elevation Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"268","10910_15_UN","10910_15","UN",0,"Sonoran Mid-Elevation Desert Scrub",1199,6,23,10910,15,241,9
"269","10910_15_UE","10910_15","UE",0,"Sonoran Mid-Elevation Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"270","10930_13_15_16_23_24_28_A","10930_13_15_16_23_24_28","A",23,"Southern Colorado Plateau Sand Shrubland",1129,1,13,10930,24,81,16
"271","10930_13_15_16_23_24_28_B","10930_13_15_16_23_24_28","B",76,"Southern Colorado Plateau Sand Shrubland",1129,2,3,10930,24,81,3
"272","10930_13_15_16_23_24_28_C","10930_13_15_16_23_24_28","C",1,"Southern Colorado Plateau Sand Shrubland",1129,3,20,10930,24,81,24
"273","10930_13_15_16_23_24_28_D","10930_13_15_16_23_24_28","D",NA,"Southern Colorado Plateau Sand Shrubland",NA,NA,NA,NA,NA,NA,NA
"274","10930_13_15_16_23_24_28_E","10930_13_15_16_23_24_28","E",NA,"Southern Colorado Plateau Sand Shrubland",NA,NA,NA,NA,NA,NA,NA
"275","10930_13_15_16_23_24_28_Agriculture","10930_13_15_16_23_24_28","Agriculture",0,"Southern Colorado Plateau Sand Shrubland",NA,NA,NA,NA,NA,NA,NA
"276","10930_13_15_16_23_24_28_Developed","10930_13_15_16_23_24_28","Developed",0,"Southern Colorado Plateau Sand Shrubland",1129,120,4,10930,24,81,4
"277","10930_13_15_16_23_24_28_Water","10930_13_15_16_23_24_28","Water",0,"Southern Colorado Plateau Sand Shrubland",NA,NA,NA,NA,NA,NA,NA
"278","10930_13_15_16_23_24_28_UN","10930_13_15_16_23_24_28","UN",0,"Southern Colorado Plateau Sand Shrubland",1129,6,38,10930,24,81,46
"279","10930_13_15_16_23_24_28_UE","10930_13_15_16_23_24_28","UE",0,"Southern Colorado Plateau Sand Shrubland",1129,7,3,10930,24,81,3
"280","11000_15_A","11000_15","A",15,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"281","11000_15_B","11000_15","B",85,"Chihuahuan Mixed Desert and Thorn Scrub",1200,2,6,11000,15,6,100
"282","11000_15_C","11000_15","C",NA,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"283","11000_15_D","11000_15","D",NA,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"284","11000_15_E","11000_15","E",NA,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"285","11000_15_Agriculture","11000_15","Agriculture",0,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"286","11000_15_Developed","11000_15","Developed",0,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"287","11000_15_Water","11000_15","Water",0,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"288","11000_15_UN","11000_15","UN",0,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"289","11000_15_UE","11000_15","UE",0,"Chihuahuan Mixed Desert and Thorn Scrub",NA,NA,NA,NA,NA,NA,NA
"290","11020_13_15_16_23_24_A","11020_13_15_16_23_24","A",3,"Colorado Plateau Pinyon-Juniper Shrubland",1201,1,29,11020,15,3935,0
"291","11020_13_15_16_23_24_B","11020_13_15_16_23_24","B",5,"Colorado Plateau Pinyon-Juniper Shrubland",1130,2,15,11020,24,17,88
"292","11020_13_15_16_23_24_B","11020_13_15_16_23_24","B",5,"Colorado Plateau Pinyon-Juniper Shrubland",1201,2,54,11020,15,3935,1
"293","11020_13_15_16_23_24_C","11020_13_15_16_23_24","C",13,"Colorado Plateau Pinyon-Juniper Shrubland",1201,3,665,11020,15,3935,16
"294","11020_13_15_16_23_24_D","11020_13_15_16_23_24","D",36,"Colorado Plateau Pinyon-Juniper Shrubland",1201,4,1980,11020,15,3935,50
"295","11020_13_15_16_23_24_E","11020_13_15_16_23_24","E",43,"Colorado Plateau Pinyon-Juniper Shrubland",1201,5,1190,11020,15,3935,30
"296","11020_13_15_16_23_24_Agriculture","11020_13_15_16_23_24","Agriculture",0,"Colorado Plateau Pinyon-Juniper Shrubland",NA,NA,NA,NA,NA,NA,NA
"297","11020_13_15_16_23_24_Developed","11020_13_15_16_23_24","Developed",0,"Colorado Plateau Pinyon-Juniper Shrubland",1201,120,17,11020,15,3935,0
"298","11020_13_15_16_23_24_Water","11020_13_15_16_23_24","Water",0,"Colorado Plateau Pinyon-Juniper Shrubland",NA,NA,NA,NA,NA,NA,NA
"299","11020_13_15_16_23_24_UN","11020_13_15_16_23_24","UN",0,"Colorado Plateau Pinyon-Juniper Shrubland",NA,NA,NA,NA,NA,NA,NA
"300","11020_13_15_16_23_24_UE","11020_13_15_16_23_24","UE",0,"Colorado Plateau Pinyon-Juniper Shrubland",NA,NA,NA,NA,NA,NA,NA
"301","11040_15_A","11040_15","A",3,"Mogollon Chaparral",1202,1,6215,11040,15,123534,5
"302","11040_15_B","11040_15","B",6,"Mogollon Chaparral",1202,2,8291,11040,15,123534,6
"303","11040_15_C","11040_15","C",18,"Mogollon Chaparral",1202,3,5569,11040,15,123534,4
"304","11040_15_D","11040_15","D",73,"Mogollon Chaparral",1202,4,82996,11040,15,123534,67
"305","11040_15_E","11040_15","E",NA,"Mogollon Chaparral",NA,NA,NA,NA,NA,NA,NA
"306","11040_15_Agriculture","11040_15","Agriculture",0,"Mogollon Chaparral",1202,180,6,11040,15,123534,0
"307","11040_15_Developed","11040_15","Developed",0,"Mogollon Chaparral",1202,120,3620,11040,15,123534,2
"308","11040_15_Water","11040_15","Water",0,"Mogollon Chaparral",NA,NA,NA,NA,NA,NA,NA
"309","11040_15_UN","11040_15","UN",0,"Mogollon Chaparral",1202,6,1987,11040,15,123534,1
"310","11040_15_UE","11040_15","UE",0,"Mogollon Chaparral",1202,7,1405,11040,15,123534,1
"311","11040_23_24_A","11040_23_24","A",25,"Mogollon Chaparral",1131,1,1532,11040,24,9833,15
"312","11040_23_24_B","11040_23_24","B",46,"Mogollon Chaparral",1131,2,319,11040,24,9833,3
"313","11040_23_24_C","11040_23_24","C",5,"Mogollon Chaparral",NA,NA,NA,NA,NA,NA,NA
"314","11040_23_24_D","11040_23_24","D",3,"Mogollon Chaparral",NA,NA,NA,NA,NA,NA,NA
"315","11040_23_24_E","11040_23_24","E",21,"Mogollon Chaparral",1131,5,7036,11040,24,9833,71
"316","11040_23_24_Agriculture","11040_23_24","Agriculture",0,"Mogollon Chaparral",1131,180,4,11040,24,9833,0
"317","11040_23_24_Developed","11040_23_24","Developed",0,"Mogollon Chaparral",1131,120,780,11040,24,9833,7
"318","11040_23_24_Water","11040_23_24","Water",0,"Mogollon Chaparral",NA,NA,NA,NA,NA,NA,NA
"319","11040_23_24_UN","11040_23_24","UN",0,"Mogollon Chaparral",1131,6,1,11040,24,9833,0
"320","11040_23_24_UE","11040_23_24","UE",0,"Mogollon Chaparral",1131,7,152,11040,24,9833,1
"321","11070_15_A","11070_15","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,1,29508,11070,15,162899,18
"322","11070_15_B","11070_15","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,2,9022,11070,15,162899,5
"323","11070_15_C","11070_15","C",17,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,3,837,11070,15,162899,0
"324","11070_15_D","11070_15","D",29,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,4,102400,11070,15,162899,62
"325","11070_15_E","11070_15","E",NA,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"326","11070_15_Agriculture","11070_15","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,180,2,11070,15,162899,0
"327","11070_15_Developed","11070_15","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,120,13030,11070,15,162899,7
"328","11070_15_Water","11070_15","Water",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"329","11070_15_UN","11070_15","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,6,1418,11070,15,162899,0
"330","11070_15_UE","11070_15","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,7,1284,11070,15,162899,0
"331","11070_23_24_A","11070_23_24","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1132,1,229,11070,24,1699,13
"332","11070_23_24_B","11070_23_24","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1132,2,63,11070,24,1699,3
"333","11070_23_24_C","11070_23_24","C",13,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"334","11070_23_24_D","11070_23_24","D",33,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1132,4,1195,11070,24,1699,70
"335","11070_23_24_E","11070_23_24","E",NA,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"336","11070_23_24_Agriculture","11070_23_24","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"337","11070_23_24_Developed","11070_23_24","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"338","11070_23_24_Water","11070_23_24","Water",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"339","11070_23_24_UN","11070_23_24","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"340","11070_23_24_UE","11070_23_24","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",NA,NA,NA,NA,NA,NA,NA
"341","11090_15_25_A","11090_15_25","A",6,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,1,3947,11090,15,31722,12
"342","11090_15_25_B","11090_15_25","B",19,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,2,5610,11090,15,31722,17
"343","11090_15_25_C","11090_15_25","C",75,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,3,20354,11090,15,31722,64
"344","11090_15_25_D","11090_15_25","D",NA,"Sonoran Paloverde-Mixed Cacti Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"345","11090_15_25_E","11090_15_25","E",NA,"Sonoran Paloverde-Mixed Cacti Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"346","11090_15_25_Agriculture","11090_15_25","Agriculture",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"347","11090_15_25_Developed","11090_15_25","Developed",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,120,1591,11090,15,31722,5
"348","11090_15_25_Water","11090_15_25","Water",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"349","11090_15_25_UN","11090_15_25","UN",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"350","11090_15_25_UE","11090_15_25","UE",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,7,219,11090,15,31722,0
"351","11150_15_16_23_24_A","11150_15_16_23_24","A",3,"Inter-Mountain Basins Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"352","11150_15_16_23_24_B","11150_15_16_23_24","B",5,"Inter-Mountain Basins Juniper Savanna",1133,2,4,11150,24,1158,0
"353","11150_15_16_23_24_C","11150_15_16_23_24","C",13,"Inter-Mountain Basins Juniper Savanna",1133,3,998,11150,24,1158,86
"354","11150_15_16_23_24_C","11150_15_16_23_24","C",13,"Inter-Mountain Basins Juniper Savanna",1205,3,174,11150,15,472,36
"355","11150_15_16_23_24_D","11150_15_16_23_24","D",36,"Inter-Mountain Basins Juniper Savanna",1133,4,117,11150,24,1158,10
"356","11150_15_16_23_24_D","11150_15_16_23_24","D",36,"Inter-Mountain Basins Juniper Savanna",1205,4,136,11150,15,472,28
"357","11150_15_16_23_24_E","11150_15_16_23_24","E",43,"Inter-Mountain Basins Juniper Savanna",1133,5,17,11150,24,1158,1
"358","11150_15_16_23_24_E","11150_15_16_23_24","E",43,"Inter-Mountain Basins Juniper Savanna",1205,5,120,11150,15,472,25
"359","11150_15_16_23_24_Agriculture","11150_15_16_23_24","Agriculture",0,"Inter-Mountain Basins Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"360","11150_15_16_23_24_Developed","11150_15_16_23_24","Developed",0,"Inter-Mountain Basins Juniper Savanna",1133,120,22,11150,24,1158,1
"361","11150_15_16_23_24_Developed","11150_15_16_23_24","Developed",0,"Inter-Mountain Basins Juniper Savanna",1205,120,2,11150,15,472,0
"362","11150_15_16_23_24_Water","11150_15_16_23_24","Water",0,"Inter-Mountain Basins Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"363","11150_15_16_23_24_UN","11150_15_16_23_24","UN",0,"Inter-Mountain Basins Juniper Savanna",1205,6,33,11150,15,472,6
"364","11150_15_16_23_24_UE","11150_15_16_23_24","UE",0,"Inter-Mountain Basins Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"365","11160_15_25_A","11160_15_25","A",5,"Madrean Juniper Savanna",1206,1,383,11160,15,4220,9
"366","11160_15_25_B","11160_15_25","B",57,"Madrean Juniper Savanna",1206,2,2564,11160,15,4220,60
"367","11160_15_25_C","11160_15_25","C",38,"Madrean Juniper Savanna",1206,3,895,11160,15,4220,21
"368","11160_15_25_D","11160_15_25","D",NA,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"369","11160_15_25_E","11160_15_25","E",NA,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"370","11160_15_25_Agriculture","11160_15_25","Agriculture",0,"Madrean Juniper Savanna",1206,180,2,11160,15,4220,0
"371","11160_15_25_Developed","11160_15_25","Developed",0,"Madrean Juniper Savanna",1206,120,333,11160,15,4220,7
"372","11160_15_25_Water","11160_15_25","Water",0,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"373","11160_15_25_UN","11160_15_25","UN",0,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"374","11160_15_25_UE","11160_15_25","UE",0,"Madrean Juniper Savanna",1206,7,22,11160,15,4220,0
"375","11160_24_A","11160_24","A",6,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"376","11160_24_B","11160_24","B",44,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"377","11160_24_C","11160_24","C",50,"Madrean Juniper Savanna",1134,3,10,11160,24,17,58
"378","11160_24_D","11160_24","D",NA,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"379","11160_24_E","11160_24","E",NA,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"380","11160_24_Agriculture","11160_24","Agriculture",0,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"381","11160_24_Developed","11160_24","Developed",0,"Madrean Juniper Savanna",1134,120,6,11160,24,17,35
"382","11160_24_Water","11160_24","Water",0,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"383","11160_24_UN","11160_24","UN",0,"Madrean Juniper Savanna",NA,NA,NA,NA,NA,NA,NA
"384","11160_24_UE","11160_24","UE",0,"Madrean Juniper Savanna",1134,7,1,11160,24,17,5
"385","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,1,210377,11170,15,831872,25
"386","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,2,6826,11170,15,831872,0
"387","11170_13_15_28_C","11170_13_15_28","C",23,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,3,187041,11170,15,831872,22
"388","11170_13_15_28_D","11170_13_15_28","D",60,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,4,321320,11170,15,831872,38
"389","11170_13_15_28_E","11170_13_15_28","E",4,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,5,51841,11170,15,831872,6
"390","11170_13_15_28_Agriculture","11170_13_15_28","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,180,3,11170,15,831872,0
"391","11170_13_15_28_Developed","11170_13_15_28","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,120,43057,11170,15,831872,5
"392","11170_13_15_28_Water","11170_13_15_28","Water",0,"Southern Rocky Mountain Ponderosa Pine Savanna",NA,NA,NA,NA,NA,NA,NA
"393","11170_13_15_28_UN","11170_13_15_28","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",NA,NA,NA,NA,NA,NA,NA
"394","11170_13_15_28_UE","11170_13_15_28","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,7,10993,11170,15,831872,1
"395","11170_16_23_24_A","11170_16_23_24","A",5,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,1,14206,11170,24,17098,83
"396","11170_16_23_24_B","11170_16_23_24","B",8,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,2,343,11170,24,17098,2
"397","11170_16_23_24_C","11170_16_23_24","C",11,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,3,1599,11170,24,17098,9
"398","11170_16_23_24_D","11170_16_23_24","D",75,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,4,78,11170,24,17098,0
"399","11170_16_23_24_E","11170_16_23_24","E",1,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,5,334,11170,24,17098,1
"400","11170_16_23_24_Agriculture","11170_16_23_24","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,180,2,11170,24,17098,0
"401","11170_16_23_24_Developed","11170_16_23_24","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,120,320,11170,24,17098,1
"402","11170_16_23_24_Water","11170_16_23_24","Water",0,"Southern Rocky Mountain Ponderosa Pine Savanna",NA,NA,NA,NA,NA,NA,NA
"403","11170_16_23_24_UN","11170_16_23_24","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",NA,NA,NA,NA,NA,NA,NA
"404","11170_16_23_24_UE","11170_16_23_24","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,7,69,11170,24,17098,0
"405","11210_15_A","11210_15","A",20,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,1,41,11210,15,35921,0
"406","11210_15_B","11210_15","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,2,4146,11210,15,35921,11
"407","11210_15_C","11210_15","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,3,143,11210,15,35921,0
"408","11210_15_D","11210_15","D",5,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,4,12555,11210,15,35921,34
"409","11210_15_E","11210_15","E",NA,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",NA,NA,NA,NA,NA,NA,NA
"410","11210_15_Agriculture","11210_15","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,180,6,11210,15,35921,0
"411","11210_15_Developed","11210_15","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,120,2872,11210,15,35921,7
"412","11210_15_Water","11210_15","Water",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",NA,NA,NA,NA,NA,NA,NA
"413","11210_15_UN","11210_15","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,6,14956,11210,15,35921,41
"414","11210_15_UE","11210_15","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,7,686,11210,15,35921,1
"415","11210_24_A","11210_24","A",21,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1137,1,32,11210,24,389,8
"416","11210_24_B","11210_24","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1137,2,2,11210,24,389,0
